public,master,sp_addumpdevice,P ,1,dbo
public,master,sp_adduser,P ,1,dbo
public,master,sp_adjustpublisheridentityrange,P ,1,dbo
public,master,sp_altermessage,P ,1,dbo
public,master,sp_approlepassword,P ,1,dbo
public,master,sp_article_validation,P ,1,dbo
public,master,sp_articlecolumn,P ,1,dbo
public,master,sp_articlefilter,P ,1,dbo
public,master,sp_articlesynctranprocs,P ,1,dbo
public,master,sp_articleview,P ,1,dbo
public,master,sp_attach_db,P ,1,dbo
public,master,sp_attach_single_file_db,P ,1,dbo
public,master,sp_attachsubscription,P ,1,dbo
public,master,sp_autostats,P ,1,dbo
public,master,sp_bcp_dbcmptlevel,P ,1,dbo
public,master,sp_bindefault,P ,1,dbo
public,master,sp_bindrule,P ,1,dbo
public,master,sp_blockcnt,P ,1,dbo
public,master,sp_browsemergesnapshotfolder,P ,1,dbo
public,master,sp_browsesnapshotfolder,P ,1,dbo
public,master,sp_catalogs,P ,1,dbo
public,master,sp_catalogs_rowset,P ,1,dbo
public,master,sp_change_subscription_properties,P ,1,dbo
public,master,sp_change_users_login,P ,1,dbo
public,master,sp_changearticle,P ,1,dbo
public,master,sp_changedbowner,P ,1,dbo
public,master,sp_changegroup,P ,1,dbo
public,master,sp_changemergearticle,P ,1,dbo
public,master,sp_changemergefilter,P ,1,dbo
public,master,sp_changemergepublication,P ,1,dbo
public,master,sp_changemergepullsubscription,P ,1,dbo
public,master,sp_changemergesubscription,P ,1,dbo
public,master,sp_changeobjectowner,P ,1,dbo
public,master,sp_changepublication,P ,1,dbo
public,master,sp_changesubscription,P ,1,dbo
public,master,sp_changesubscriptiondtsinfo,P ,1,dbo
public,master,sp_changesubstatus,P ,1,dbo
public,master,sp_check_constbytable_rowset,P ,1,dbo
public,master,sp_check_constraints_rowset,P ,1,dbo
public,master,sp_check_for_sync_trigger,P ,1,dbo
public,master,sp_check_publication_access,P ,1,dbo
public,master,sp_check_sync_trigger,P ,1,dbo
public,master,sp_checknames,P ,1,dbo
public,master,sp_cleanupdbreplication,P ,1,dbo
public,master,sp_column_privileges,P ,1,dbo
public,master,sp_column_privileges_ex,P ,1,dbo
public,master,sp_column_privileges_rowset,P ,1,dbo
public,master,sp_columns,P ,1,dbo
public,master,sp_columns_ex,P ,1,dbo
public,master,sp_columns_rowset,P ,1,dbo
public,master,sp_configure,P ,1,dbo
public,master,sp_convertwebtasks,P ,1,dbo
public,master,sp_copymergesnapshot,P ,1,dbo
public,master,sp_copysnapshot,P ,1,dbo
public,master,sp_copysubscription,P ,1,dbo
public,master,sp_createstats,P ,1,dbo
public,master,sp_cursor_list,P ,1,dbo
public,master,sp_databases,P ,1,dbo
public,master,sp_datatype_info,P ,1,dbo
public,master,sp_dbcmptlevel,P ,1,dbo
public,master,sp_dbfixedrolepermission,P ,1,dbo
public,master,sp_dboption,P ,1,dbo
public,master,sp_ddopen,P ,1,dbo
public,master,sp_defaultdb,P ,1,dbo
public,master,sp_defaultlanguage,P ,1,dbo
public,master,sp_denylogin,P ,1,dbo
public,master,sp_depends,P ,1,dbo
public,master,sp_describe_cursor,P ,1,dbo
public,master,sp_describe_cursor_columns,P ,1,dbo
public,master,sp_describe_cursor_tables,P ,1,dbo
public,master,sp_disableagentoffload,P ,1,dbo
public,master,sp_diskdefault,P ,1,dbo
public,master,sp_distcounters,P ,1,dbo
public,master,sp_dropalias,P ,1,dbo
public,master,sp_dropanonymousagent,P ,1,dbo
public,master,sp_dropapprole,P ,1,dbo
public,master,sp_droparticle,P ,1,dbo
public,master,sp_dropdevice,P ,1,dbo
public,master,sp_dropextendedproperty,P ,1,dbo
public,master,sp_dropgroup,P ,1,dbo
public,master,sp_droplinkedsrvlogin,P ,1,dbo
public,master,sp_droplogin,P ,1,dbo
public,master,sp_dropmergealternatepublisher,P ,1,dbo
public,master,sp_dropmergearticle,P ,1,dbo
public,master,sp_dropmergepublication,P ,1,dbo
public,master,sp_dropmergepullsubscription,P ,1,dbo
public,master,sp_dropmergesubscription,P ,1,dbo
public,master,sp_dropmessage,P ,1,dbo
public,master,sp_droppublication,P ,1,dbo
public,master,sp_droppullsubscription,P ,1,dbo
public,master,sp_dropremotelogin,P ,1,dbo
public,master,sp_droprole,P ,1,dbo
public,master,sp_droprolemember,P ,1,dbo
public,master,sp_dropserver,P ,1,dbo
public,master,sp_dropsrvrolemember,P ,1,dbo
public,master,sp_dropsubscription,P ,1,dbo
public,master,sp_droptype,P ,1,dbo
public,master,sp_dropuser,P ,1,dbo
public,master,sp_enableagentoffload,P ,1,dbo
public,master,sp_enum_oledb_providers,P ,1,dbo
public,master,sp_enumcodepages,P ,1,dbo
public,master,sp_enumcustomresolvers,P ,1,dbo
public,master,sp_enumdsn,P ,1,dbo
public,master,sp_enumerrorlogs,P ,1,dbo
public,master,sp_enumfullsubscribers,P ,1,dbo
public,master,sp_eventlog,P ,1,dbo
public,master,sp_expired_subscription_cleanup,P ,1,dbo
public,master,sp_fallback_MS_sel_fb_svr,P ,1,dbo
public,master,sp_fkeys,P ,1,dbo
public,master,sp_foreign_keys_rowset,P ,1,dbo
public,master,sp_foreignkeys,P ,1,dbo
public,master,sp_fulltext_catalog,P ,1,dbo
public,master,sp_fulltext_column,P ,1,dbo
public,master,sp_fulltext_database,P ,1,dbo
public,master,sp_fulltext_service,P ,1,dbo
public,master,sp_fulltext_table,P ,1,dbo
public,master,sp_generatefilters,P ,1,dbo
public,master,sp_get_distributor,P ,1,dbo
public,master,sp_getagentoffloadinfo,P ,1,dbo
public,master,sp_getapplock,P ,1,dbo
public,master,sp_getarticlepkcolbitmap,P ,1,dbo
public,master,sp_getqueuedrows,P ,1,dbo
public,master,sp_getsubscriptiondtspackagename,P ,1,dbo
public,master,sp_gettypestring,P ,1,dbo
public,master,sp_grant_publication_access,P ,1,dbo
public,master,sp_grantdbaccess,P ,1,dbo
public,master,sp_grantlogin,P ,1,dbo
public,master,sp_help,P ,1,dbo
public,master,sp_help_agent_default,P ,1,dbo
public,master,sp_help_agent_parameter,P ,1,dbo
public,master,sp_help_agent_profile,P ,1,dbo
public,master,sp_help_fulltext_catalogs,P ,1,dbo
public,master,sp_help_fulltext_catalogs_cursor,P ,1,dbo
public,master,sp_help_fulltext_columns,P ,1,dbo
public,master,sp_help_fulltext_columns_cursor,P ,1,dbo
public,master,sp_help_fulltext_tables,P ,1,dbo
public,master,sp_help_fulltext_tables_cursor,P ,1,dbo
public,master,sp_help_publication_access,P ,1,dbo
public,master,sp_helparticle,P ,1,dbo
public,master,sp_helparticlecolumns,P ,1,dbo
public,master,sp_helparticledts,P ,1,dbo
public,master,sp_helpconstraint,P ,1,dbo
public,master,sp_helpdb,P ,1,dbo
public,master,sp_helpdbfixedrole,P ,1,dbo
public,master,sp_helpdevice,P ,1,dbo
public,master,sp_helpdistpublisher,P ,1,dbo
public,master,sp_helpdistributiondb,P ,1,dbo
public,master,sp_helpdistributor,P ,1,dbo
public,master,sp_helpdistributor_properties,P ,1,dbo
public,master,sp_helpextendedproc,P ,1,dbo
public,master,sp_helpfile,P ,1,dbo
public,master,sp_helpfilegroup,P ,1,dbo
public,master,sp_helpgroup,P ,1,dbo
public,master,sp_helpindex,P ,1,dbo
public,master,sp_helplanguage,P ,1,dbo
public,master,sp_helplinkedsrvlogin,P ,1,dbo
public,master,sp_helplog,P ,1,dbo
public,master,sp_helplogins,P ,1,dbo
public,master,sp_helpmergealternatepublisher,P ,1,dbo
public,master,sp_helpmergearticle,P ,1,dbo
public,master,sp_helpmergearticlecolumn,P ,1,dbo
public,master,sp_helpmergecleanupwait,P ,1,dbo
public,master,sp_helpmergefilter,P ,1,dbo
public,master,sp_helpmergepublication,P ,1,dbo
public,master,sp_helpmergepullsubscription,P ,1,dbo
public,master,sp_helpmergesubscription,P ,1,dbo
public,master,sp_helpntgroup,P ,1,dbo
public,master,sp_helppublication,P ,1,dbo
public,master,sp_helppullsubscription,P ,1,dbo
public,master,sp_helpremotelogin,P ,1,dbo
public,master,sp_helpreplfailovermode,P ,1,dbo
public,master,sp_helpreplicationdb,P ,1,dbo
public,master,sp_helpreplicationdboption,P ,1,dbo
public,master,sp_helpreplicationoption,P ,1,dbo
public,master,sp_helprole,P ,1,dbo
public,master,sp_helprolemember,P ,1,dbo
public,master,sp_helprotect,P ,1,dbo
public,master,sp_helpserver,P ,1,dbo
public,master,sp_helpsort,P ,1,dbo
public,master,sp_helpsql,P ,1,dbo
public,master,sp_helpsrvrole,P ,1,dbo
public,master,sp_helpsrvrolemember,P ,1,dbo
public,master,sp_helpstats,P ,1,dbo
public,master,sp_helpsubscriberinfo,P ,1,dbo
public,master,sp_helpsubscription,P ,1,dbo
public,master,sp_helpsubscription_properties,P ,1,dbo
public,master,sp_helptext,P ,1,dbo
public,master,sp_helptrigger,P ,1,dbo
public,master,sp_helpuser,P ,1,dbo
public,master,sp_indexes,P ,1,dbo
public,master,sp_indexes_rowset,P ,1,dbo
public,master,sp_indexoption,P ,1,dbo
public,master,sp_invalidate_textptr,P ,1,dbo
public,master,sp_isarticlecolbitset,P ,1,dbo
public,master,sp_ivindexhasnullcols,P ,1,dbo
public,master,sp_link_publication,P ,1,dbo
public,master,sp_linkedservers,P ,1,dbo
public,master,sp_linkedservers_rowset,P ,1,dbo
public,master,sp_lock,P ,1,dbo
public,master,sp_marksubscriptionvalidation,P ,1,dbo
public,master,sp_mergecleanupmetadata,P ,1,dbo
public,master,sp_mergecompletecleanup,P ,1,dbo
public,master,sp_mergemetadataretentioncleanup,P ,1,dbo
public,master,sp_mergepreparecleanup,P ,1,dbo
public,master,sp_mergesubscription_cleanup,P ,1,dbo
public,master,sp_MS_marksystemobject,P ,1,dbo
public,master,sp_MS_replication_installed,P ,1,dbo
public,master,sp_MSacquireHeadofQueueLock,P ,1,dbo
public,master,sp_MSacquireserverresourcefordynamicsnapshot,P ,1,dbo
public,master,sp_MSacquireSlotLock,P ,1,dbo
public,master,sp_MSactivate_auto_sub,P ,1,dbo
public,master,sp_MSadd_compensating_cmd,P ,1,dbo
public,master,sp_MSadd_mergereplcommand,P ,1,dbo
public,master,sp_MSaddanonymousreplica,P ,1,dbo
public,master,sp_MSaddguidcolumn,P ,1,dbo
public,master,sp_MSaddguidindex,P ,1,dbo
public,master,sp_MSaddinitialarticle,P ,1,dbo
public,master,sp_MSaddinitialpublication,P ,1,dbo
public,master,sp_MSaddinitialschemaarticle,P ,1,dbo
public,master,sp_MSaddinitialsubscription,P ,1,dbo
public,master,sp_MSaddmergedynamicsnapshotjob,P ,1,dbo
public,master,sp_MSaddmergepub_snapshot,P ,1,dbo
public,master,sp_MSaddmergetriggers,P ,1,dbo
public,master,sp_MSaddpubtocontents,P ,1,dbo
public,master,sp_MSadjustmergeidentity,P ,1,dbo
public,master,sp_MSalreadyhavegeneration,P ,1,dbo
public,master,sp_MSarticlecleanup,P ,1,dbo
public,master,sp_MSbelongs,P ,1,dbo
public,master,sp_MSBumpupCompLevel,P ,1,dbo
public,master,sp_MSchange_priority,P ,1,dbo
public,master,sp_MSchange_retention,P ,1,dbo
public,master,sp_MSchangeobjectowner,P ,1,dbo
public,master,sp_MScheck_agent_instance,P ,1,dbo
public,master,sp_MScheck_subscription,P ,1,dbo
public,master,sp_MScheckatpublisher,P ,1,dbo
public,master,sp_MScheckexistsgeneration,P ,1,dbo
public,master,sp_MScheckidentityrange,P ,1,dbo
public,master,sp_MSCheckmergereplication,P ,1,dbo
public,master,sp_MScheckmetadatamatch,P ,1,dbo
public,master,sp_MSchecksnapshotstatus,P ,1,dbo
public,master,sp_MScleanup_metadata,P ,1,dbo
public,master,sp_MScleanup_publication_ADinfo,P ,1,dbo
public,master,sp_MScleanupdynsnapshotvws,P ,1,dbo
public,master,sp_MSCleanupForPullReinit,P ,1,dbo
public,master,sp_MSclearcolumnbit,P ,1,dbo
public,master,sp_MScomputearticlescreationorder,P ,1,dbo
public,master,sp_MScomputemergearticlescreationorder,P ,1,dbo
public,master,sp_MScomputemergeunresolvedrefs,P ,1,dbo
public,master,sp_MScomputeunresolvedrefs,P ,1,dbo
public,master,sp_MScontractsubsnb,P ,1,dbo
public,master,sp_MScreate_sub_tables,P ,1,dbo
public,master,sp_MScreateglobalreplica,P ,1,dbo
public,master,sp_MScreateretry,P ,1,dbo
public,master,sp_MSdbuseraccess,P ,1,dbo
public,master,sp_MSdbuserpriv,P ,1,dbo
public,master,sp_MSdefer_check,P ,1,dbo
public,master,sp_MSdeletecontents,P ,1,dbo
public,master,sp_MSdeletepushagent,P ,1,dbo
public,master,sp_MSdeleteretry,P ,1,dbo
public,master,sp_MSdeletetranconflictrow,P ,1,dbo
public,master,sp_MSdelgenzero,P ,1,dbo
public,master,sp_MSdelrow,P ,1,dbo
public,master,sp_MSdelsubrows,P ,1,dbo
public,master,sp_MSdelsubrowsbatch,P ,1,dbo
public,master,sp_MSdependencies,P ,1,dbo
public,master,sp_MSdroparticleconstraints,P ,1,dbo
public,master,sp_MSdroparticletombstones,P ,1,dbo
public,master,sp_MSdroparticletriggers,P ,1,dbo
public,master,sp_MSdropconstraints,P ,1,dbo
public,master,sp_MSdropdynsnapshotvws,P ,1,dbo
public,master,sp_MSdropfkreferencingarticle,P ,1,dbo
public,master,sp_MSdropmergedynamicsnapshotjob,P ,1,dbo
public,master,sp_MSdropmergepub_snapshot,P ,1,dbo
public,master,sp_MSdropretry,P ,1,dbo
public,master,sp_MSdroptemptable,P ,1,dbo
public,master,sp_MSdummyupdate,P ,1,dbo
public,master,sp_MSenum_replication_agents,P ,1,dbo
public,master,sp_MSenum_replication_job,P ,1,dbo
public,master,sp_MSenum_replqueues,P ,1,dbo
public,master,sp_MSenum_replsqlqueues,P ,1,dbo
public,master,sp_MSenumallpublications,P ,1,dbo
public,master,sp_MSenumallsubscriptions,P ,1,dbo
public,master,sp_MSenumchanges,P ,1,dbo
public,master,sp_MSenumcolumns,P ,1,dbo
public,master,sp_MSenumdeletesmetadata,P ,1,dbo
public,master,sp_MSenumgenerations,P ,1,dbo
public,master,sp_MSenumpartialchanges,P ,1,dbo
public,master,sp_MSenumpartialdeletes,P ,1,dbo
public,master,sp_MSenumpubreferences,P ,1,dbo
public,master,sp_MSenumreplicas,P ,1,dbo
public,master,sp_MSenumretries,P ,1,dbo
public,master,sp_MSenumschemachange,P ,1,dbo
public,master,sp_MSenumschemachange_70,P ,1,dbo
public,master,sp_MSenumschemachange_80,P ,1,dbo
public,master,sp_MSenumsubscriptions,P ,1,dbo
public,master,sp_MSenumthirdpartypublicationvendornames,P ,1,dbo
public,master,sp_MSestimatemergesnapshotworkload,P ,1,dbo
public,master,sp_MSestimatesnapshotworkload,P ,1,dbo
public,master,sp_MSevalsubscriberinfo,P ,1,dbo
public,master,sp_MSexclause,P ,1,dbo
public,master,sp_MSexpandbelongs,P ,1,dbo
public,master,sp_MSexpandnotbelongs,P ,1,dbo
public,master,sp_MSexpandsubsnb,P ,1,dbo
public,master,sp_MSexternalfkreferences,P ,1,dbo
public,master,sp_MSfetchidentityrange,P ,1,dbo
public,master,sp_MSfillupmissingcols,P ,1,dbo
public,master,sp_MSfilterclause,P ,1,dbo
public,master,sp_MSfixlineageversions,P ,1,dbo
public,master,sp_MSfixupbeforeimagetables,P ,1,dbo
public,master,sp_MSforeach_worker,P ,1,dbo
public,master,sp_MSforeachdb,P ,1,dbo
public,master,sp_MSforeachtable,P ,1,dbo
public,master,sp_MSgenreplnickname,P ,1,dbo
public,master,sp_MSget_agent_names,P ,1,dbo
public,master,sp_MSget_attach_state,P ,1,dbo
public,master,sp_MSget_current_activity,P ,1,dbo
public,master,sp_MSget_jobstate,P ,1,dbo
public,master,sp_MSget_load_hint,P ,1,dbo
public,master,sp_MSget_publisher_rpc,P ,1,dbo
public,master,sp_MSget_qualified_name,P ,1,dbo
public,master,sp_MSget_shared_agent,P ,1,dbo
public,master,sp_MSget_subtypedatasrc,P ,1,dbo
public,master,sp_MSget_synctran_commands,P ,1,dbo
public,master,sp_MSgetalertinfo,P ,1,dbo
public,master,sp_MSgetarticlereinitvalue,P ,1,dbo
public,master,sp_MSgetchangecount,P ,1,dbo
public,master,sp_MSgetcolordinalfromcolname,P ,1,dbo
public,master,sp_MSgetcolumnlist,P ,1,dbo
public,master,sp_MSgetconflictinsertproc,P ,1,dbo
public,master,sp_MSgetconflicttablename,P ,1,dbo
public,master,sp_MSgetlastrecgen,P ,1,dbo
public,master,sp_MSgetlastsentgen,P ,1,dbo
public,master,sp_MSgetlastsentrecgens,P ,1,dbo
public,master,sp_MSgetlastupdatedtime,P ,1,dbo
public,master,sp_MSgetmakegenerationapplock,P ,1,dbo
public,master,sp_MSgetmetadatabatch,P ,1,dbo
public,master,sp_MSgetonerow,P ,1,dbo
public,master,sp_MSgetpubinfo,P ,1,dbo
public,master,sp_MSgetreplicainfo,P ,1,dbo
public,master,sp_MSgetreplnick,P ,1,dbo
public,master,sp_MSgetrowmetadata,P ,1,dbo
public,master,sp_MSGetServerProperties,P ,1,dbo
public,master,sp_MSgetsubscriberinfo,P ,1,dbo
public,master,sp_MSgettablecontents,P ,1,dbo
public,master,sp_MSgettools_path,P ,1,dbo
public,master,sp_MSgettrancftsrcrow,P ,1,dbo
public,master,sp_MSgettranconflictname,P ,1,dbo
public,master,sp_MSgettranconflictrow,P ,1,dbo
public,master,sp_MSgetviewcolumnlist,P ,1,dbo
public,master,sp_MShasdbaccess,P ,1,dbo
public,master,sp_MShelp_distdb,P ,1,dbo
public,master,sp_MShelp_identity_property,P ,1,dbo
public,master,sp_MShelp_replication_status,P ,1,dbo
public,master,sp_MShelp_replication_table,P ,1,dbo
public,master,sp_MShelpcolumns,P ,1,dbo
public,master,sp_MShelpconflictpublications,P ,1,dbo
public,master,sp_MShelpdestowner,P ,1,dbo
public,master,sp_MShelpfulltextindex,P ,1,dbo
public,master,sp_MShelpfulltextscript,P ,1,dbo
public,master,sp_MShelpindex,P ,1,dbo
public,master,sp_MShelpmergearticles,P ,1,dbo
